ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged_real,usd_goal_real
1974463941,Recueil collaboratif Les Contes du Troisième Oeil,Poetry,Publishing,EUR,26/10/2017,500,26/09/2017 20:43,500,successful,16,FR,580.25,580.25
1974518119,AE modular - a modular synthesizer for everyone,Sound,Technology,EUR,15/12/2016,19000,15/11/2016 15:04,47374.14,successful,117,DE,49453.67,19834.02
1974547547,Build your own motorhome or RV and save up to € / $ 100.000,Publishing,Publishing,EUR,10/07/2016,20000,27/05/2016 02:45,26109,successful,207,DE,29054.23,22256.1
1974983777,"THE QUEST: Dragon, dwarves, elves, fantasy miniatures",Tabletop Games,Games,EUR,25/05/2016,6000,05/05/2016 06:54,6143,canceled,73,ES,6860.47,6700.77
1975055309,Pistache : motivez vos enfants à faire leurs petites tâches,Games,Games,EUR,23/07/2015,20000,23/06/2015 12:00,20823,successful,283,FR,22778.29,21878.01
1975067385,Fennec: LoRa Development Board,DIY Electronics,Technology,EUR,18/10/2017,20000,18/09/2017 10:56,7206,failed,67,NL,8516.02,23635.91
1975125384,Easy Flip Grill - The Revolution,Product Design,Design,EUR,13/08/2017,50000,10/07/2017 11:56,1012,failed,17,FR,1188.09,58699.91
1975195333,Desert in the City,Photography,Photography,EUR,03/03/2016,10000,02/02/2016 07:14,15597,successful,270,FR,17109.85,10969.96
1975711829,STURDY 1 : Build your own industrial scale 3D-printer system,3D Printing,Technology,EUR,11/10/2017,10000,11/09/2017 09:26,4016,failed,43,DE,4742.9,11810
1975881406,Lement Timepieces: Swiss Mechanical Luxury Watches,Design,Design,EUR,22/07/2017,14000,12/07/2017 21:59,3754,canceled,14,ES,4403.05,16420.55
1975960002,BEATBOXING - Rise of the Fifth Element,Documentary,Film & Video,EUR,30/11/2016,50000,20/10/2016 23:26,291,failed,13,DE,309.68,53210.17
1976295288,LEDbits: An elegant toolkit for creating personal LED lamps,Product Design,Design,EUR,29/12/2016,20000,29/11/2016 08:58,3796,failed,23,NL,4001.35,21081.92
1976927122,Global Conflict Wargames,Tabletop Games,Games,EUR,09/02/2016,2000,10/01/2016 23:42,1220.52,failed,24,ES,1376.13,2254.99
1977170533,"Serendipity, an Art Book by June Leeloo",Illustration,Art,EUR,18/05/2017,8000,10/04/2017 22:55,17313,successful,247,FR,19354.3,8943.24
1977605197,Napoleon in Scotland / Napoléon en Ecosse,Plays,Theater,EUR,28/10/2015,620,17/10/2015 21:23,714,successful,14,FR,786.61,683.05
1977844463,COUNTERTENOR goes ROMANTIC,Classical Music,Music,EUR,06/12/2015,5000,21/10/2015 22:10,790,failed,8,NL,865.05,5475.01
1978023463,Travel Guide: Jane Austen's England,Translations,Publishing,EUR,07/12/2016,14000,07/11/2016 10:51,16352,successful,427,NL,17266.07,14782.59
1978049421,AutoIP,Software,Technology,EUR,29/09/2017,11000,29/08/2017 08:46,143,failed,11,IE,168.83,12986.55
1978516233,"Orcinus Orca of Simon Thompson, BATT's first edition",Zines,Publishing,EUR,04/07/2017,11000,29/05/2017 23:53,11032,successful,195,FR,12589.73,12553.21
1978936252,Kindersportclub THE GAME,Games,Games,EUR,05/10/2017,50000,05/09/2017 16:24,6281,failed,14,AT,7353.16,58534.99
1979044253,Forketta.it,Product Design,Design,EUR,14/09/2016,30000,15/08/2016 17:36,862,failed,10,IT,967.68,33677.97
1980064572,Chessaria: The Tactical Adventure,Video Games,Games,EUR,20/12/2016,20000,17/11/2016 17:58,21438,successful,321,FR,22394.23,20892.09
1980120282,TANZ DER VAMPIRE - 2 Sonderhefte der Blickpunkt Musical,Art Books,Publishing,EUR,07/04/2016,12500,07/02/2016 18:45,13167,successful,191,DE,14961.65,14203.74
1980501446,WoodShirt: the perfect tee is made of wood!,Apparel,Fashion,EUR,19/08/2016,12000,05/07/2016 09:42,17229,successful,356,DE,19513.66,13591.27
1980877762,Hybrid Chair: Lounger That Transforms Quickly In Desk Chair,Product Design,Design,EUR,22/11/2017,14000,17/10/2017 10:45,14014,successful,20,NL,16644.5,16627.87
1981143064,Oriboard : The amazing origami multifunctional cutting board,Product Design,Design,EUR,21/10/2017,9000,06/09/2017 08:01,22516,successful,676,FR,26129.74,10444.47
1981294931,C'est pour toi,Wearables,Technology,EUR,30/06/2016,5000,01/06/2016 09:47,5041,successful,81,FR,5613.15,5567.49
1982173620,Angelino's Restaurant,Food,Food,EUR,07/06/2015,5000,08/05/2015 09:13,5790,successful,45,NL,6496.35,5609.97
1982442868,B2 Bottle | The Perfect Arm Fitted Sports Bottle,Product Design,Design,EUR,05/05/2017,15000,05/04/2017 09:16,4350,failed,42,NL,4768.01,16441.42
1982550822,Nihonshu: Japanese sake,Food,Food,EUR,01/12/2017,2000,02/10/2017 21:45,4585,successful,137,FR,5449.25,2376.99
1982579207,Follia Dear Father (Psychological horror game) (Canceled),Video Games,Games,EUR,18/03/2016,3500,27/02/2016 13:57,300,canceled,12,IT,338.37,3947.67
1982752602,STUSU - Studio Sublet,Art,Art,EUR,26/11/2017,15000,03/11/2017 12:23,2167,failed,42,DE,2575.47,17827.43
1982905992,THE WINGCASE - The Smartest Briefcase in the World.,Product Design,Design,EUR,02/11/2016,25000,03/10/2016 03:15,50139.55,successful,166,DE,55619.77,27732.48
1983364447,paperesk / cool and challenging papercraft,Crafts,Crafts,EUR,19/09/2015,5000,20/08/2015 11:49,938,failed,36,DE,1045.96,5575.5
1983553048,Hat-Trick - a card-driven football (soccer) simulation,Tabletop Games,Games,EUR,09/06/2016,6000,10/05/2016 11:48,2755,failed,87,DE,3114.26,6782.42
1984381031,Coastcarlo | vegan bags and accessoires in timeless design,Fashion,Fashion,EUR,03/06/2017,5000,19/04/2017 19:06,630,failed,6,DE,704.09,5588.03
1984790607,"""Metamorfosis""",People,Photography,EUR,24/02/2016,1500,25/01/2016 17:31,159,failed,10,ES,174.99,1650.89
1985876663,Make a Mess: the board game inspired by the comic Catsass!,Tabletop Games,Games,EUR,03/04/2016,10000,06/03/2016 13:58,30916,successful,763,FR,35129.82,11362.99
1987356233,THE LOOMA HOVERBOX - next level levitation,Product Design,Design,EUR,23/12/2017,45000,23/11/2017 15:38,7443,failed,28,DE,8926.39,53968.48
1987429045,SKC - Smart keychain for programmers,Product Design,Design,EUR,10/02/2017,4000,11/01/2017 14:49,167,failed,7,DE,177.5,4251.61
1987545579,Release Pabeier Watch Collection,Design,Design,EUR,04/04/2017,3900,25/03/2017 19:19,3931,successful,62,ES,4178.67,4145.72
1987547189,A Poop Tale - Old School 16 bits platformer,Video Games,Games,EUR,06/07/2017,3000,06/06/2017 19:23,2018,failed,51,ES,2302.94,3423.6
1987861029,Huge Bang Bang,Video Games,Games,EUR,03/05/2017,10000,03/04/2017 17:42,1441,failed,50,FR,1579.47,10960.95
1987963325,Anti-Surveillance Coat: Protects you and your privacy,Design,Design,EUR,12/11/2016,15000,18/10/2016 09:46,9007,failed,34,NL,9573.56,15943.54
1988945385,StickMover - Feel It. Try It. Fly It. - by AVIrem,Technology,Technology,EUR,26/03/2017,125000,14/02/2017 23:58,134535,successful,397,DE,143830.78,133636.96
1989043886,50 Shades of Grey Coloring Book,Art,Art,EUR,14/08/2015,2000,15/07/2015 17:25,2172,successful,31,DE,2426.33,2234.19
1989139252,MECHANICAL WATCH -LIMITED EDITION 0F 300- SWISS-GERMAN MADE,Product Design,Design,EUR,05/03/2017,7500,04/02/2017 13:10,4992,failed,9,DE,5294.53,7954.52
1989151244,Greedy Station Éco-station de tri et de réduction de déchets,Technology,Technology,EUR,25/08/2016,180000,11/07/2016 17:24,727,failed,15,FR,820.78,203219.91
1989271758,Growing The 8 Bit Generation,Documentary,Film & Video,EUR,25/09/2015,25000,18/08/2015 17:59,39681,successful,588,IT,44248.31,27877.52
1989317739,Crysis Analogue Edition - The Board Game (Canceled),Tabletop Games,Games,EUR,13/06/2015,85000,12/05/2015 08:18,25246.42,canceled,262,DE,28526.06,96041.94
1989483481,"Menswear-inspired footwear for women, men & nonbinary folks.",Footwear,Fashion,EUR,10/06/2016,27000,11/05/2016 16:04,28120,successful,160,DE,31786.94,30520.89
1989563111,THE IRRESISTIBLE SILK BLOUSE FOR CURVY WOMEN SIZES 26 - 16,Ready-to-wear,Fashion,EUR,15/03/2017,10000,01/02/2017 19:53,1777,failed,12,DE,1907.96,10736.99
1989920343,The Spices of Love - A Haitian Journey in Recipes,Nonfiction,Publishing,EUR,31/10/2016,15000,01/10/2016 20:46,1607,canceled,27,DE,1782.64,16639.49
1990141449,SOP: Soap drainer made from recycled shower gel containers.,Product Design,Design,EUR,14/09/2016,5000,26/07/2016 12:39,998,canceled,51,ES,1120.35,5613
1990478007,"Self-cleaning shower, windows, solar panels, glass facades",Product Design,Design,EUR,13/04/2015,280000,22/02/2015 17:16,112,failed,6,NL,121.12,302791.08
1991022133,Grimm Forest - A Co-op Survival Game,Video Games,Games,EUR,14/12/2016,55000,15/11/2016 07:39,2883,canceled,78,DE,3009.55,57414.27
1991056212,SCUBALEC - Your personal under water jet drive,Gadgets,Technology,EUR,18/05/2017,10000,18/04/2017 19:29,8463,canceled,33,DE,9460.83,11179.05
1991436599,Cyano me (commissions),Printing,Crafts,EUR,19/12/2017,1200,19/11/2017 13:28,726,failed,12,BE,860.53,1422.36
1991584958,Wolke Neun mommy-outfit & dress for birth (Geburtskleid),Apparel,Fashion,EUR,30/09/2017,15000,31/08/2017 22:07,1634,failed,9,AT,1912.92,17560.5
1992607617,The Misadventures of Professor Error (webcomic and website),Webcomics,Comics,EUR,03/10/2017,800,03/09/2017 11:07,849,successful,51,IT,993.92,936.56
1992794876,Reptilians World War (pixel art indie shmup game),Video Games,Games,EUR,01/09/2016,12000,02/08/2016 14:11,78,failed,9,ES,87.3,13431.53
1993463886,Passamondo Card Holder,Product Design,Design,EUR,28/11/2017,3000,24/10/2017 20:11,355,canceled,20,IT,421.92,3565.49
1993550737,"LVX Synthwave EP on CD, Vinyl, Cassette Tape",Electronic Music,Music,EUR,23/06/2017,3850,24/05/2017 21:04,1187,failed,22,FR,1326.24,4301.63
1993999734,Hunsel Shoes | Handcrafted Sneakers with Customizable Covers,Footwear,Fashion,EUR,07/10/2017,50000,12/09/2017 17:40,2458,canceled,14,IT,2902.9,59050
1994078906,Website for various tabletop Solo AI and other game aides,Tabletop Games,Games,EUR,09/06/2016,295,10/05/2016 13:17,321,successful,19,NL,362.86,333.47
1994156084,EMY : La rééducation périnéale à domicile,Technology,Technology,EUR,04/11/2017,15000,03/10/2017 08:18,17728,successful,260,FR,20660.32,17481.09
1994178569,Borametz,Comics,Comics,EUR,01/03/2016,400,20/01/2016 11:39,603,successful,23,IT,661.49,438.8
1994659621,the MAGIC PLATE - Projects of Earth,Product Design,Design,EUR,06/10/2017,15000,06/09/2017 13:51,13582,failed,86,DE,15900.44,17560.5
1994779651,18CZ,Games,Games,EUR,19/04/2017,11000,20/03/2017 21:05,54200,successful,398,AT,57983.42,11767.85
1994782403,ERIS 136199 tour+recording: Glorious Noise and Sweet Dreams,Jazz,Music,EUR,05/10/2017,2000,17/09/2017 14:43,2184,successful,51,IE,2556.81,2341.4
1994907376,Little Oakwood Home,Film & Video,Film & Video,EUR,23/11/2017,400,24/10/2017 17:27,465,successful,9,DE,552.28,475.08
1994962516,"Our new album, MOT3L, is finished! Pre-order now to help!",Rock,Music,EUR,31/07/2017,1500,27/06/2017 16:01,1934,successful,65,FR,2295.28,1780.2
1995038021,100% Organic cotton Sweaters and Hoodies by ATELIER FLATMOON,Apparel,Fashion,EUR,29/10/2017,3000,14/10/2017 00:04,3544,successful,32,DE,4131.26,3497.11
1995183107,The Whole Point of It,Webseries,Film & Video,EUR,10/01/2018,1500,16/12/2017 18:39,455,live,10,ES,552.23,1820.54
1995532689,"Debütalbum - The Late Night Call - ""Indirect Lines""",Rock,Music,EUR,02/08/2017,3000,03/07/2017 11:40,3337.42,successful,93,DE,3960.86,3560.41
1995589847,ICEGOLD: World's Purest Glass Design Highlights Every Drink,Product Design,Design,EUR,07/01/2018,5000,28/11/2017 12:59,21006,live,469,DE,25494.88,6068.48
1995812236,Anarchy War,Tabletop Games,Games,EUR,01/02/2017,40000,02/01/2017 14:54,2434,canceled,29,IT,2614.37,42964.09
1996373442,Generation to come,Art Books,Publishing,EUR,29/11/2016,6000,29/10/2016 15:41,1586,failed,49,FR,1687.83,6385.22
1996395185,Sweater for life: Ethical alpaca knitwear handmade in Peru,Apparel,Fashion,EUR,17/01/2016,22000,08/12/2015 08:44,22412,successful,112,DE,24222.9,23777.61
1996516744,Clear of People — A photobook by Michal Iwanowski,Photobooks,Photography,EUR,22/03/2016,16000,14/02/2016 11:38,16573,successful,345,DE,18485.51,17846.39
1996535433,Inshuti - the film,Documentary,Film & Video,EUR,25/07/2016,1500,25/06/2016 15:07,1705,successful,38,DE,1894.76,1666.94
1996616196,GUTS: Black Comedy,Plays,Theater,EUR,16/04/2017,500,06/03/2017 19:04,516,successful,13,NL,552.02,534.9
1996669616,"""O! Gina"" mysterious lights!",Product Design,Design,EUR,11/05/2016,12000,08/04/2016 13:18,18,failed,6,DE,20.43,13617.64
1997294764,Sustainable Luxury-The Last Silk Blouse,Couture,Fashion,EUR,29/07/2016,21118,14/06/2016 16:53,865,failed,10,FR,961.27,23468.36
1997360566,CROWDFARMING #BaumPflanzen #planta1arbol #planter1arbre,Food,Food,EUR,01/12/2015,22000,01/11/2015 09:45,25720,successful,210,ES,28040.03,23984.48
1997420745,Lonely Mountains: Downhill,Video Games,Games,EUR,16/11/2017,35000,17/10/2017 14:59,45042.43,successful,1621,DE,53127.35,41282.35
1997462903,"B&B earphones - comfortable, adjustable and great quality",Technology,Technology,EUR,16/07/2015,85000,01/06/2015 11:35,20454,failed,186,DE,22272.31,92556.3
1997490118,Chi Might Project,Rock,Music,EUR,29/04/2016,8000,04/03/2016 17:32,8832.49,successful,134,DE,10071.71,9122.42
1997527375,STUDIO2091 - a Venetian story,Documentary,Film & Video,EUR,30/06/2017,10000,17/05/2017 23:45,10545,successful,108,IT,12033.96,11412.01
1998126185,WOOLLIP Travel Pillow: Smart pillow for smart travelers!,Product Design,Design,EUR,11/05/2016,55000,17/03/2016 18:46,245620,successful,4918,FR,278730.38,62414.18
1998460256,MINI EMU: All-in-One Retro Game Console (Raspberry Pi),Hardware,Technology,EUR,06/05/2015,4900,17/03/2015 21:03,80116,successful,498,IE,89897.78,5498.27
1998538992,Arbores V.2 Playing Cards // Gold Foil,Playing Cards,Games,EUR,17/10/2017,3500,14/09/2017 21:39,2575,failed,71,DE,3043.12,4136.28
1998569421,EPHEMERIS : my watch • my day • in space,Product Design,Design,EUR,25/04/2016,20000,16/03/2016 07:53,31640,successful,210,FR,36079.18,22806.06
1998653014,Darkness Anomaly | Open World Horror Shooter (Canceled),Video Games,Games,EUR,11/06/2015,28000,12/05/2015 07:06,290,canceled,13,DE,325.38,31415.84
1998707287,The (Not So) Sacred Talk Radio Show,Audio,Journalism,EUR,29/07/2015,3100,19/06/2015 11:11,83,failed,7,NL,91.03,3399.76
1998955367,Twisted Wonderland - Manga Playing Cards,Playing Cards,Games,EUR,02/11/2017,14000,03/10/2017 12:59,8156,failed,197,DE,9507.49,16319.87
1998992943,PATIPERRO,Shorts,Film & Video,EUR,03/12/2017,5000,12/11/2017 09:00,5065,successful,37,DE,5947.35,5871.03
1999463458,Vikings: Wars of Ragnarok,Mobile Games,Games,EUR,08/05/2017,37500,03/04/2017 12:36,396,canceled,17,DE,430.69,40784.81
2000031758,Big in Belgium!,Electronic Music,Music,EUR,11/01/2016,1000,22/12/2015 04:17,645,failed,13,BE,703.96,1091.41
2000312617,Planet Panda - Road to Bamboo,Tabletop Games,Games,EUR,04/10/2015,4000,04/09/2015 17:38,376,failed,16,NL,427.21,4544.78
2001785251,Pazls - the future of modular furniture,Product Design,Design,EUR,09/06/2017,50000,05/05/2017 21:29,10408,canceled,25,DE,11632.04,55880.28
2001786590,Multiholz - Der Schreibtisch neu definiert!,Technology,Technology,EUR,20/12/2015,85000,21/10/2015 10:00,17063,failed,30,DE,18678.91,93049.73
2001857360,MOYUPI - Play with your imagination! (Canceled),3D Printing,Technology,EUR,31/07/2015,10000,22/06/2015 19:58,3818.2,canceled,90,ES,4187.4,10966.96
2002400273,Radiance - A Fannibal Anthology,Anthologies,Publishing,EUR,15/07/2017,16000,15/06/2017 14:30,54143,successful,921,DE,63033.2,18627.18
2002632998,"AIMA, the virtual Career Coach with Artificial Intelligence",Apps,Technology,EUR,21/07/2017,25000,26/06/2017 11:11,7577,failed,75,NL,8821.13,29104.96
2002769793,Surviveland - The Lost Island [PC],Video Games,Games,EUR,07/09/2016,500,08/08/2016 19:40,194,failed,21,AT,218.6,563.4
2003240702,"""Il Dongione"", il primo vero board game café a Milano",Tabletop Games,Games,EUR,04/11/2017,13000,05/09/2017 13:51,462,failed,21,IT,538.42,15150.28
2003315999,TranscriVox: Automatic note taking for one and all!,Software,Technology,EUR,06/07/2015,150000,27/05/2015 04:30,1422,failed,30,FR,1590.52,167775.85
2003477362,Muonium,Technology,Technology,EUR,23/09/2017,10000,25/07/2017 18:03,10001,successful,8,FR,11807.14,11805.96
2003978723,Krishtofor playing cards // Foil & Embossing,Playing Cards,Games,EUR,03/12/2017,1950,02/11/2017 21:36,3299,successful,103,DE,3873.7,2289.7
2004675068,The Pioneer Kit - the enabler to bring your ideas to life,Product Design,Design,EUR,02/12/2015,80000,02/11/2015 19:09,1488,failed,33,DE,1622.22,87216.27
2004757345,Constructing Spaces,Documentary,Film & Video,EUR,10/02/2017,500,02/01/2017 18:23,551,successful,16,NL,585.66,531.45
2004838949,PHAbulous Philaments - 3D printing: natural and compostable,3D Printing,Technology,EUR,21/08/2015,15000,22/07/2015 12:08,3834,failed,46,AT,4325.12,16921.43
2004913476,Superanda: A Revolutionary Way To Read,Publishing,Publishing,EUR,01/06/2016,50000,03/05/2016 09:43,2039,failed,38,IT,2274.3,55769.96
2005027069,Merry Synthmas - A Retrowave Christmas Album,Electronic Music,Music,EUR,23/01/2017,48000,24/12/2016 17:06,945,canceled,20,IT,1009.36,51268.91
2005465865,COLUMNAE: A Past Under Construction,Video Games,Games,EUR,10/08/2016,40000,07/07/2016 17:03,41807.76,successful,1039,BE,46648.99,44631.9
2006194340,Iceland 2016: a ring road photo adventure,Photobooks,Photography,EUR,05/06/2016,200,01/05/2016 12:00,734,successful,11,NL,829.72,226.08
2006222889,"A Backpack - Beautiful Design, affordable Price",Design,Design,EUR,05/05/2016,4500,07/04/2016 10:11,929,failed,14,DE,1061.57,5142.15
2006328322,Simply Do It List,Publishing,Publishing,EUR,28/08/2015,10000,29/07/2015 11:50,538,failed,28,NL,606.22,11267.99
2006540086,Salviamo il sipario!,Theater,Theater,EUR,12/04/2017,1500,13/03/2017 11:26,1510,successful,47,FR,1605.14,1594.51
2006661194,"Artist, am I?",Documentary,Film & Video,EUR,14/07/2016,550,14/06/2016 01:47,1019,successful,32,IE,1133.95,612.04
2007104616,Hellie the Hovercraft Elephant - Children's Illustrated Book,Publishing,Publishing,EUR,21/02/2016,1000,22/01/2016 09:57,1050,successful,21,ES,1155.62,1100.59
2007654434,An Impossible Project,Documentary,Film & Video,EUR,08/11/2016,35000,04/10/2016 12:43,35932,successful,337,DE,39180.45,38164.19
2007656956,RUBò Exhibition | Hedonistic Seminar: Searching Satisfaction,Conceptual Art,Art,EUR,01/12/2015,10000,19/10/2015 21:34,10061,successful,82,DE,10968.54,10902.03
2008166492,Kunstverein in Hamburg - Digital Archive,Art,Art,EUR,21/07/2017,20000,12/06/2017 12:09,20284.22,successful,74,DE,23614.86,23283.97
2008466197,JAYK - SOUND & VIBE,Hip-Hop,Music,EUR,30/09/2017,1000,04/09/2017 15:27,1065,successful,23,DE,1246.8,1170.7
2009002224,IUBAG - The first and only jacket with 3 bags hidden inside,Apparel,Fashion,EUR,08/07/2016,85000,08/06/2016 10:16,2636,failed,15,IT,2918.06,94095.25
2009023257,MoodConnect - The Most Advanced Mobile Fragrance Diffuser,Hardware,Technology,EUR,13/12/2017,15000,10/11/2017 00:03,7730,canceled,90,DE,9126,17708.94
2009134495,ZelosLaser-Open Source Laser Engraver,DIY Electronics,Technology,EUR,05/06/2015,2500,26/05/2015 16:22,6265,successful,22,DE,7028.11,2804.51
2009285881,Saga World Builder: Modular tiles for tabletop and D&D games,Tabletop Games,Games,EUR,13/07/2017,5000,20/06/2017 15:00,337847,successful,3966,DE,385652.48,5707.5
2009393011,Elemental Monster MMO for mobile & pc,Video Games,Games,EUR,26/06/2015,10000,27/05/2015 00:01,187,failed,12,DE,209.48,11201.97
2009992338,MAUNZI: You can make any robot you want!,Robots,Technology,EUR,30/09/2017,25000,31/08/2017 09:06,3926,canceled,24,DE,4596.17,29267.49
2010218455,Highrisers,Video Games,Games,EUR,23/12/2016,50000,22/11/2016 19:16,51867.5,successful,1055,DE,54181.03,52230.23
2010258716,Bad Born - Euphoria Zombie Season,Tabletop Games,Games,EUR,23/03/2016,8000,22/02/2016 19:00,10062,successful,109,ES,11223.15,8923.19
2010280773,Renaissance,Video Games,Games,EUR,09/07/2017,1500,09/06/2017 14:40,106,failed,7,DE,121,1712.25
2010790578,Mythexplorers : RPG miniatures,Tabletop Games,Games,EUR,15/05/2017,500,03/05/2017 09:43,9606,successful,138,ES,10738.6,558.95
2010816522,Virtual Breadboard : PCB Direct (Canceled),DIY Electronics,Technology,EUR,11/02/2015,5000,12/01/2015 06:59,1134,canceled,44,NL,1290.6,5690.48
2011657810,Seahorse Tool - A versatile keychain,Product Design,Design,EUR,19/10/2015,23400,14/09/2015 19:02,2150,failed,166,FR,2383.06,25936.6
2011659405,'A Vision for Galway 2030' - Free Community Copies,Nonfiction,Publishing,EUR,28/11/2015,400,17/11/2015 14:26,400,successful,12,IE,436.08,436.08
2011822727,Send me (to South Korea),Ceramics,Art,EUR,03/04/2017,2500,04/03/2017 18:48,2700,successful,30,NL,2870.11,2657.51
2012425767,"Heroes of Normandie, The Tactical Card Game",Tabletop Games,Games,EUR,13/10/2016,10000,20/09/2016 19:59,149414.5,successful,1908,FR,164385.05,11001.95
2012835988,UMBRANA,Mobile Games,Games,EUR,15/01/2017,300000,14/12/2016 20:47,10970,failed,13,NL,11663.26,318958.92
2013013274,Veiled: The world's first wooden solar charger,Product Design,Design,EUR,31/12/2017,73000,29/11/2017 16:43,11073,failed,87,NL,13337.43,87928.5
2013251260,Dessine-moi un soulier ouvre ses portes à Lyon,Fashion,Fashion,EUR,23/10/2016,2000,23/09/2016 18:49,3430,successful,29,FR,3746.26,2184.41
2013726541,"If Anything Happens To The Cat - Full Album #2: ""Mångata""",Music,Music,EUR,04/06/2017,1500,05/04/2017 10:22,1872,successful,58,BE,2092.16,1676.41
2014286258,AVENIDA,Theater,Theater,EUR,10/11/2015,8000,01/10/2015 06:50,8351,successful,54,BE,8989.04,8611.22
2014512139,Mr Beam II - The Desktop Laser Cutter and Engraver,Fabrication Tools,Technology,EUR,07/05/2016,80000,07/04/2016 18:16,942673.07,successful,791,DE,1069748.49,90784.26
2014879991,Fashion on Brainwaves,Experimental,Film & Video,EUR,23/04/2015,5000,19/03/2015 21:26,992,failed,10,NL,1073.74,5412.02
2014915051,WAO Bike Stand,Product Design,Design,EUR,17/06/2016,5000,18/05/2016 00:34,6375,successful,160,ES,7174.45,5627.02
2015363723,Laruze Paris - Watch your Style !,Design,Design,EUR,01/07/2015,10000,27/05/2015 04:25,37261,successful,303,FR,41344.61,11095.95
2015501954,H I D D E N,Photobooks,Photography,EUR,23/03/2017,8000,21/02/2017 22:54,974,failed,10,DE,1052.4,8643.98
2015952833,TabletopCork - Ireland's first late night board game café,Tabletop Games,Games,EUR,08/01/2017,5000,09/12/2016 18:57,6210,successful,146,IE,6620.47,5330.49
2015973204,"JackSavior: the smaller, flexible and stronger audio jack",Hardware,Technology,EUR,28/09/2016,2000,25/08/2016 08:51,11618.3,successful,425,NL,12967.14,2232.19
2016460251,The Toughest Race,Documentary,Film & Video,EUR,26/10/2015,60000,11/09/2015 18:36,815,failed,14,ES,897.88,66101.86
2017230058,Cold  Blooded,Video Games,Games,EUR,25/11/2015,3000,26/10/2015 16:45,487,failed,31,FR,515.25,3174
2017773351,COVR LOVE – your own photo or art as inspiring quote poster,Graphic Design,Design,EUR,06/08/2017,6000,05/07/2017 09:26,560,canceled,15,DE,658.84,7058.99
2017844249,5ème collection & 2ème Haute-Couture FABIANO DESPLAT Paris,Fashion,Fashion,EUR,07/02/2016,5000,28/12/2015 19:19,389,failed,9,FR,438.6,5637.49
2017989565,Playgeek Magazine,Zines,Publishing,EUR,13/05/2015,29000,01/04/2015 17:57,2735,failed,136,NL,3098.2,32851.14
2018078323,Kitchen Trotter : un voyage à cuisiner - a trip to cook !,Food,Food,EUR,10/07/2015,20000,27/05/2015 08:12,20689,successful,359,FR,23140.76,22370.11
2018558107,Tossa Tossa My Bear Guy fashion doll,Sculpture,Art,EUR,03/12/2016,80000,03/11/2016 18:07,27413,failed,115,FR,28945.37,84471.94
2018692080,Blood Ancestors - A competitive medieval fantasy game,Video Games,Games,EUR,30/06/2017,50000,31/05/2017 17:45,3987,canceled,27,ES,4549.97,57060.04
2019171654,SCRUBBER: The best solution for dirty wheelchair wheels!,Hardware,Technology,EUR,26/03/2015,15000,24/02/2015 16:14,1220,failed,9,NL,1324.43,16283.99
2019703090,Hardware Drone Control: A new way to fly (and graduate).,Flight,Technology,EUR,18/03/2015,525,16/02/2015 11:24,565,successful,12,NL,608.84,565.74
2019769045,Rollo: the world’s first roll-in cable charger,Gadgets,Technology,EUR,04/07/2016,50000,25/05/2016 07:10,12253,failed,133,NL,13564.11,55350.15
2019853677,"Un bulldog, una guitarra y Berklee!",Music,Music,EUR,05/05/2016,36825,05/04/2016 15:10,5031,failed,34,ES,5748.93,42079.94
2020450967,New York Fat Cap Chair - icon of expression -,Product Design,Design,EUR,30/06/2016,35000,28/05/2016 13:22,9814,failed,43,NL,10927.88,38972.46
2020667280,'Eline speaks',Apps,Technology,EUR,03/12/2015,100000,03/11/2015 11:05,92,failed,7,NL,100.3,109020.34
2020689286,Modishspoon - Change the way of enjoying espresso,Product Design,Design,EUR,13/04/2017,7000,27/02/2017 14:17,8156,successful,159,IT,8669.86,7441.03
2020775418,GROOVER worlds best electric kick scooter,Hardware,Technology,EUR,13/12/2017,150000,13/11/2017 09:00,34585,failed,70,AT,40830.9,177089.36
2020958122,Ciclogreen: the app that rewards you for cycling.,Apps,Technology,EUR,14/04/2017,5000,15/03/2017 08:17,5176,successful,116,ES,5537.31,5349.02
2020979309,WYLD (Heavy Rock) - Premier Album / Debut Album,Rock,Music,EUR,26/05/2016,3500,25/04/2016 19:17,4465,successful,134,FR,4986.49,3908.78
2021102525,Fairstone Legacy | platformer-RPG,Video Games,Games,EUR,14/02/2016,6000,17/12/2015 13:32,2061,failed,52,FR,2286.87,6657.57
2021648102,Mt. Fuji Photobook,Photobooks,Photography,EUR,03/07/2017,6400,03/06/2017 09:27,570,failed,19,DE,650.48,7303.68
2021802373,Make 100: The Monster,Tabletop Games,Games,EUR,16/02/2017,2420,17/01/2017 15:54,2762,successful,110,NL,2941.52,2577.29
2021855308,"The World`s cutest baby wear, certified by GOTS",Childrenswear,Fashion,EUR,20/12/2016,15000,15/11/2016 21:11,1057,canceled,14,DE,1104.15,15669.07
2022357277,Wegans,Vegan,Food,EUR,14/02/2017,19999,16/12/2016 11:12,315,failed,12,ES,335.47,21298.87
2022433559,Juju Lingerie: Slip into the mood,Apparel,Fashion,EUR,11/12/2015,2000,12/10/2015 10:09,2461.9,successful,23,DE,2695.79,2190
2022504080,Scubster,Technology,Technology,EUR,06/10/2015,15000,07/08/2015 09:46,501,failed,7,FR,569.23,17042.94
